3552 SIMPLICES INFORMATION:


471 NODES INFORMATION:

256	189	91	192	194	434	
257	189	91	195	203	434	
258	189	91	204	205	434	
259	189	190	192	397	434	
260	189	190	195	399	434	
261	189	190	397	399	434	
262	189	191	194	397	434	
263	189	191	204	400	434	
264	189	191	397	400	434	
265	189	202	203	399	434	
266	189	202	205	400	434	
267	189	202	399	400	434	
268	189	192	194	397	434	
269	189	195	203	399	434	
270	189	204	205	400	434	
271	189	397	399	400	434	
272	190	9	41	44	195	
273	190	192	397	431	434	
274	190	195	399	431	434	
275	190	397	399	431	434	
276	41	9	25	44	195	
277	41	22	44	69	196	
278	41	22	44	192	196	
279	41	22	69	174	196	
280	41	22	171	174	196	
281	41	22	171	192	196	
282	41	25	44	71	197	
283	41	25	44	195	197	
284	41	44	69	71	198	
285	41	44	69	196	198	
286	41	44	71	197	198	
287	41	66	69	71	199	
288	41	66	69	176	199	
289	41	69	71	198	199	
290	41	69	174	176	199	
291	41	69	174	196	199	
292	41	69	196	198	199	
293	41	89	171	174	196	
294	41	89	171	192	196	
295	41	89	174	176	199	
296	41	89	174	196	199	
297	41	89	196	198	199	
298	22	42	43	69	200	
299	22	42	43	193	200	
300	22	42	69	182	200	
301	22	42	180	182	200	
302	22	42	180	193	200	
303	22	43	44	69	201	
304	22	43	44	194	201	
305	22	43	69	200	201	
306	22	43	193	194	201	
307	22	43	193	200	201	
308	22	44	69	196	201	
309	22	44	192	194	201	
310	22	44	192	196	201	
311	22	90	171	174	196	
312	22	90	171	192	196	
313	22	90	180	182	200	
314	22	90	180	193	200	
315	22	90	192	194	201	
316	22	90	192	196	201	
317	22	90	193	194	201	
318	22	90	193	200	201	
319	44	9	10	48	202	
320	44	9	25	48	203	
321	44	9	25	195	203	
322	44	9	48	202	203	
323	44	10	29	43	204	
324	44	10	29	48	205	
325	44	10	29	204	205	
326	44	10	43	191	204	
327	44	10	48	202	205	
328	44	25	48	71	206	
329	44	25	48	203	206	
330	44	25	71	197	206	
331	44	25	195	197	206	
332	44	25	195	203	206	
333	44	29	43	72	207	
334	44	29	43	204	207	
335	44	29	48	72	208	
336	44	29	48	205	208	
337	44	29	72	207	208	
338	44	29	204	205	208	
339	44	29	204	207	208	
340	44	43	69	72	209	
341	44	43	69	201	209	
342	44	43	72	207	209	
343	44	48	71	72	210	
344	44	48	71	206	210	
345	44	48	72	208	210	
346	44	69	71	72	211	
347	44	69	71	198	211	
348	44	69	72	209	211	
349	44	69	196	198	211	
350	44	69	196	201	211	
351	44	69	201	209	211	
352	44	71	72	210	211	
353	44	71	197	198	211	
354	44	71	197	206	211	
355	44	71	206	210	211	
356	44	72	207	208	211	
357	44	72	207	209	211	
358	44	72	208	210	211	
359	44	91	192	194	201	
360	44	91	192	196	201	
361	44	91	195	197	206	
362	44	91	195	203	206	
363	44	91	196	198	211	
364	44	91	196	201	211	
365	44	91	197	198	211	
366	44	91	197	206	211	
367	44	91	201	209	211	
368	44	91	204	205	208	
369	44	91	204	207	208	
370	44	91	206	210	211	
371	44	91	207	208	211	
372	44	91	207	209	211	
373	44	91	208	210	211	
374	169	172	430	411	431	
375	169	430	394	411	431	
376	89	171	174	196	431	
377	89	171	192	196	431	
378	89	174	176	199	431	
379	89	174	196	199	431	
380	89	196	198	199	431	
381	171	90	174	196	412	
382	171	90	192	196	412	
383	171	174	196	412	431	
384	171	174	430	412	431	
385	171	192	196	412	431	
386	171	192	397	412	431	
387	171	430	397	412	431	
388	192	90	194	201	412	
389	192	90	196	201	412	
390	192	91	194	201	434	
391	192	91	196	201	434	
392	192	194	201	412	434	
393	192	194	397	412	434	
394	192	196	201	412	434	
395	192	196	412	431	434	
396	192	397	412	431	434	
397	90	180	182	200	412	
398	90	180	193	200	412	
399	90	193	194	201	412	
400	90	193	200	201	412	
401	91	195	197	206	434	
402	91	195	203	206	434	
403	91	196	198	211	434	
404	91	196	201	211	434	
405	91	197	198	211	434	
406	91	197	206	211	434	
407	91	201	209	211	434	
408	91	204	205	208	434	
409	91	204	207	208	434	
410	91	206	210	211	434	
411	91	207	208	211	434	
412	91	207	209	211	434	
413	91	208	210	211	434	
414	2	3	8	45	212	
415	2	5	8	46	213	
416	2	5	42	46	214	
417	2	5	42	186	214	
418	2	5	46	213	214	
419	2	8	45	46	215	
420	2	8	45	212	215	
421	2	8	46	213	215	
422	2	23	42	46	216	
423	2	23	42	179	216	
424	2	23	45	46	217	
425	2	23	46	216	217	
426	2	42	46	214	216	
427	2	42	178	179	186	
428	2	42	179	186	216	
429	2	42	186	214	216	
430	2	45	46	215	217	
431	2	46	213	214	216	
432	2	46	213	215	217	
433	2	46	213	216	217	
434	2	92	178	179	186	
435	2	92	179	186	216	
436	2	92	186	214	216	
437	2	92	213	214	216	
438	2	92	213	215	217	
439	2	92	213	216	217	
440	178	42	94	179	186	
441	178	42	94	180	186	
442	178	92	179	186	392	
443	178	94	179	186	432	
444	178	94	180	186	432	
445	178	179	186	392	432	
446	178	179	429	392	432	
447	178	180	186	397	432	
448	178	180	429	397	432	
449	178	186	392	397	432	
450	178	429	392	397	432	
451	92	179	186	216	392	
452	92	186	214	216	392	
453	92	213	214	216	392	
454	92	213	215	217	392	
455	92	213	216	217	392	
456	186	5	42	188	220	
457	186	5	42	214	221	
458	186	5	42	220	221	
459	186	5	95	188	220	
460	186	5	95	214	221	
461	186	5	95	220	221	
462	186	42	94	188	193	
463	186	42	94	188	220	
464	186	42	94	214	216	
465	186	42	94	214	221	
466	186	42	94	180	193	
467	186	42	94	179	216	
468	186	42	94	220	221	
469	186	95	188	220	395	
470	186	95	214	221	395	
471	186	95	220	221	395	
472	186	94	188	193	432	
473	186	94	188	220	432	
474	186	94	214	216	432	
475	186	94	214	221	432	
476	186	94	180	193	432	
477	186	94	179	216	432	
478	186	94	220	221	432	
479	186	188	193	397	432	
480	186	188	220	395	432	
481	186	188	397	395	432	
482	186	214	216	392	432	
483	186	214	221	395	432	
484	186	214	392	395	432	
485	186	180	193	397	432	
486	186	179	216	392	432	
487	186	220	221	395	432	
488	186	397	392	395	432	
489	214	5	42	46	221	
490	214	5	46	213	221	
491	214	5	95	213	221	
492	214	46	131	213	216	
493	214	46	131	213	221	
494	214	95	213	221	395	
495	214	131	213	216	436	
496	214	131	213	221	436	
497	214	213	216	392	436	
498	214	213	221	395	436	
499	214	213	392	395	436	
500	214	216	392	432	436	
501	214	221	395	432	436	
502	214	392	395	432	436	
503	23	42	46	64	218	
504	23	42	46	216	218	
505	23	42	64	181	218	
506	23	42	179	181	218	
507	23	42	179	216	218	
508	23	45	46	64	219	
509	23	45	46	217	219	
510	23	46	64	218	219	
511	23	46	216	217	219	
512	23	46	216	218	219	
513	23	93	179	181	218	
514	23	93	179	216	218	
515	23	93	216	217	219	
516	23	93	216	218	219	
517	42	5	24	43	220	
518	42	5	24	46	221	
519	42	5	24	220	221	
520	42	5	43	188	220	
521	42	24	43	67	222	
522	42	24	43	220	222	
523	42	24	46	67	223	
524	42	24	46	221	223	
525	42	24	67	222	223	
526	42	24	220	221	223	
527	42	24	220	222	223	
528	42	43	69	67	224	
529	42	43	69	200	224	
530	42	43	67	222	224	
531	42	46	64	67	225	
532	42	46	64	218	225	
533	42	46	67	223	225	
534	42	69	64	67	226	
535	42	69	64	183	226	
536	42	69	67	224	226	
537	42	69	182	183	226	
538	42	69	182	200	226	
539	42	69	200	224	226	
540	42	64	67	225	226	
541	42	64	181	183	226	
542	42	64	181	218	226	
543	42	64	218	225	226	
544	42	67	222	223	226	
545	42	67	222	224	226	
546	42	67	223	225	226	
547	42	94	179	181	218	
548	42	94	179	216	218	
549	42	94	180	182	200	
550	42	94	180	193	200	
551	42	94	181	183	226	
552	42	94	181	218	226	
553	42	94	182	183	226	
554	42	94	182	200	226	
555	42	94	200	224	226	
556	42	94	218	225	226	
557	42	94	220	221	223	
558	42	94	220	222	223	
559	42	94	222	223	226	
560	42	94	222	224	226	
561	42	94	223	225	226	
562	180	94	182	200	432	
563	180	94	193	200	432	
564	180	182	200	412	432	
565	180	182	429	412	432	
566	180	193	200	412	432	
567	180	193	397	412	432	
568	180	429	397	412	432	
569	179	93	181	218	413	
570	179	93	216	218	413	
571	179	94	181	218	432	
572	179	94	216	218	432	
573	179	181	218	413	432	
574	179	181	429	413	432	
575	179	216	218	413	432	
576	179	216	392	413	432	
577	179	429	392	413	432	
578	216	46	131	217	219	
579	216	46	131	217	213	
580	216	46	131	218	219	
581	216	93	217	219	413	
582	216	93	218	219	413	
583	216	131	217	219	436	
584	216	131	217	213	436	
585	216	131	218	219	436	
586	216	217	219	413	436	
587	216	217	213	392	436	
588	216	217	392	413	436	
589	216	218	219	413	436	
590	216	218	413	432	436	
591	216	392	413	432	436	
592	221	5	24	46	231	
593	221	5	46	231	213	
594	221	5	95	231	213	
595	221	24	46	223	233	
596	221	24	46	231	233	
597	221	24	96	220	223	
598	221	24	96	223	233	
599	221	24	96	231	233	
600	221	46	131	223	233	
601	221	46	131	231	233	
602	221	46	131	231	213	
603	221	94	220	223	432	
604	221	95	231	213	395	
605	221	96	220	223	414	
606	221	96	223	233	414	
607	221	96	231	233	414	
608	221	131	223	233	436	
609	221	131	231	233	436	
610	221	131	231	213	436	
611	221	220	223	432	414	
612	221	220	432	395	414	
613	221	223	233	414	436	
614	221	223	432	414	436	
615	221	231	233	414	436	
616	221	231	213	395	436	
617	221	231	395	414	436	
618	221	432	395	414	436	
619	94	181	183	226	432	
620	94	181	218	226	432	
621	94	182	183	226	432	
622	94	182	200	226	432	
623	94	200	224	226	432	
624	94	218	225	226	432	
625	94	220	222	223	432	
626	94	222	223	226	432	
627	94	222	224	226	432	
628	94	223	225	226	432	
629	5	8	10	47	227	
630	5	8	46	47	228	
631	5	8	46	213	228	
632	5	8	47	227	228	
633	5	10	43	47	229	
634	5	10	43	187	229	
635	5	10	47	227	229	
636	5	24	43	47	230	
637	5	24	43	220	230	
638	5	24	46	47	231	
639	5	24	47	230	231	
640	5	43	47	229	230	
641	5	43	187	188	220	
642	5	43	187	220	230	
643	5	43	187	229	230	
644	5	46	47	228	231	
645	5	46	213	228	231	
646	5	47	227	228	231	
647	5	47	227	229	230	
648	5	47	227	230	231	
649	5	95	187	188	220	
650	5	95	187	220	230	
651	5	95	187	229	230	
652	5	95	213	228	231	
653	5	95	227	228	231	
654	5	95	227	229	230	
655	5	95	227	230	231	
656	191	10	43	187	204	
657	191	10	115	187	204	
658	191	43	97	187	194	
659	191	43	97	187	204	
660	191	115	187	204	400	
661	191	97	187	194	433	
662	191	97	187	204	433	
663	191	187	194	397	433	
664	191	187	204	400	433	
665	191	187	397	400	433	
666	191	194	397	433	434	
667	191	204	400	433	434	
668	191	397	400	433	434	
669	95	187	188	220	395	
670	95	187	220	230	395	
671	95	187	229	230	395	
672	95	213	228	231	395	
673	95	227	228	231	395	
674	95	227	229	230	395	
675	95	227	230	231	395	
676	188	43	97	187	193	
677	188	43	97	187	220	
678	188	97	187	193	433	
679	188	97	187	220	433	
680	188	187	193	397	433	
681	188	187	220	395	433	
682	188	187	397	395	433	
683	188	193	397	432	433	
684	188	220	395	432	433	
685	188	397	395	432	433	
686	187	10	43	229	234	
687	187	10	43	204	234	
688	187	10	115	229	234	
689	187	10	115	204	234	
690	187	43	97	229	230	
691	187	43	97	229	234	
692	187	43	97	193	194	
693	187	43	97	220	230	
694	187	43	97	204	234	
695	187	115	229	234	400	
696	187	115	204	234	400	
697	187	97	229	230	433	
698	187	97	229	234	433	
699	187	97	193	194	433	
700	187	97	220	230	433	
701	187	97	204	234	433	
702	187	229	230	395	433	
703	187	229	234	400	433	
704	187	229	395	400	433	
705	187	193	194	397	433	
706	187	220	230	395	433	
707	187	204	234	400	433	
708	187	397	395	400	433	
709	229	10	43	47	234	
710	229	10	47	227	234	
711	229	10	115	227	234	
712	229	47	133	227	230	
713	229	47	133	227	234	
714	229	115	227	234	400	
715	229	133	227	230	437	
716	229	133	227	234	437	
717	229	227	230	395	437	
718	229	227	234	400	437	
719	229	227	395	400	437	
720	229	230	395	433	437	
721	229	234	400	433	437	
722	229	395	400	433	437	
723	24	43	47	67	232	
724	24	43	47	230	232	
725	24	43	67	222	232	
726	24	43	220	222	232	
727	24	43	220	230	232	
728	24	46	47	67	233	
729	24	46	47	231	233	
730	24	46	67	223	233	
731	24	47	67	232	233	
732	24	47	230	231	233	
733	24	47	230	232	233	
734	24	96	220	222	223	
735	24	96	220	222	232	
736	24	96	220	230	232	
737	24	96	230	231	233	
738	24	96	230	232	233	
739	43	10	29	47	234	
740	43	10	29	204	234	
741	43	29	47	72	235	
742	43	29	47	234	235	
743	43	29	72	207	235	
744	43	29	204	207	235	
745	43	29	204	234	235	
746	43	47	67	72	236	
747	43	47	67	232	236	
748	43	47	72	235	236	
749	43	69	67	72	237	
750	43	69	67	224	237	
751	43	69	72	209	237	
752	43	69	200	201	237	
753	43	69	200	224	237	
754	43	69	201	209	237	
755	43	67	72	236	237	
756	43	67	222	224	237	
757	43	67	222	232	237	
758	43	67	232	236	237	
759	43	72	207	209	237	
760	43	72	207	235	237	
761	43	72	235	236	237	
762	43	97	193	194	201	
763	43	97	193	200	201	
764	43	97	200	201	237	
765	43	97	200	224	237	
766	43	97	201	209	237	
767	43	97	204	207	235	
768	43	97	204	234	235	
769	43	97	207	209	237	
770	43	97	207	235	237	
771	43	97	220	222	232	
772	43	97	220	230	232	
773	43	97	222	224	237	
774	43	97	222	232	237	
775	43	97	232	236	237	
776	43	97	235	236	237	
777	193	97	194	201	433	
778	193	97	200	201	433	
779	193	194	201	412	433	
780	193	194	397	412	433	
781	193	200	201	412	433	
782	193	200	412	432	433	
783	193	397	412	432	433	
784	194	201	412	433	434	
785	194	397	412	433	434	
786	220	96	222	223	414	
787	220	96	222	232	414	
788	220	96	230	232	414	
789	220	97	222	232	433	
790	220	97	230	232	433	
791	220	222	223	432	414	
792	220	222	232	414	433	
793	220	222	432	414	433	
794	220	230	232	414	433	
795	220	230	395	414	433	
796	220	432	395	414	433	
797	230	47	133	231	233	
798	230	47	133	231	227	
799	230	47	133	232	233	
800	230	96	231	233	414	
801	230	96	232	233	414	
802	230	133	231	233	437	
803	230	133	231	227	437	
804	230	133	232	233	437	
805	230	231	233	414	437	
806	230	231	227	395	437	
807	230	231	395	414	437	
808	230	232	233	414	437	
809	230	232	414	433	437	
810	230	395	414	433	437	
811	234	10	29	47	293	
812	234	10	47	293	227	
813	234	10	115	293	227	
814	234	29	47	235	297	
815	234	29	47	293	297	
816	234	29	116	204	235	
817	234	29	116	235	297	
818	234	29	116	293	297	
819	234	47	133	235	297	
820	234	47	133	293	297	
821	234	47	133	293	227	
822	234	97	204	235	433	
823	234	115	293	227	400	
824	234	116	204	235	419	
825	234	116	235	297	419	
826	234	116	293	297	419	
827	234	133	235	297	437	
828	234	133	293	297	437	
829	234	133	293	227	437	
830	234	204	235	433	419	
831	234	204	433	400	419	
832	234	235	297	419	437	
833	234	235	433	419	437	
834	234	293	297	419	437	
835	234	293	227	400	437	
836	234	293	400	419	437	
837	234	433	400	419	437	
838	97	200	201	237	433	
839	97	200	224	237	433	
840	97	201	209	237	433	
841	97	204	207	235	433	
842	97	207	209	237	433	
843	97	207	235	237	433	
844	97	222	224	237	433	
845	97	222	232	237	433	
846	97	232	236	237	433	
847	97	235	236	237	433	
848	410	429	430	453	167	
849	430	411	431	456	172	
850	430	412	429	459	173	
851	430	412	431	459	174	
852	430	412	459	173	174	
853	430	429	453	459	175	
854	430	429	453	167	175	
855	430	429	459	173	175	
856	430	431	456	459	176	
857	430	431	456	172	176	
858	430	431	459	176	174	
859	430	453	456	459	177	
860	430	453	459	177	175	
861	430	456	459	177	176	
862	430	459	177	173	175	
863	430	459	177	173	174	
864	430	459	177	176	174	
865	429	413	432	454	181	
866	429	412	432	459	182	
867	429	412	459	173	182	
868	429	432	454	459	183	
869	429	432	454	183	181	
870	429	432	459	182	183	
871	429	453	454	459	184	
872	429	453	459	184	175	
873	429	454	459	184	183	
874	429	459	184	173	175	
875	429	459	184	173	182	
876	429	459	184	182	183	
877	431	399	415	434	195	
878	431	412	434	459	196	
879	431	412	459	174	196	
880	431	415	434	461	197	
881	431	415	434	195	197	
882	431	434	459	461	198	
883	431	434	459	196	198	
884	431	434	461	198	197	
885	431	456	459	461	199	
886	431	456	459	176	199	
887	431	459	461	199	198	
888	431	459	176	199	174	
889	431	459	199	174	196	
890	431	459	199	196	198	
891	412	432	433	459	200	
892	412	432	459	182	200	
893	412	433	434	459	201	
894	412	433	459	200	201	
895	412	434	459	196	201	
896	434	399	400	438	202	
897	434	399	415	438	203	
898	434	399	415	195	203	
899	434	399	438	202	203	
900	434	400	419	433	204	
901	434	400	419	438	205	
902	434	400	419	205	204	
903	434	400	438	202	205	
904	434	415	438	461	206	
905	434	415	438	203	206	
906	434	415	461	197	206	
907	434	415	195	203	206	
908	434	415	195	197	206	
909	434	419	433	462	207	
910	434	419	433	204	207	
911	434	419	438	462	208	
912	434	419	438	205	208	
913	434	419	462	208	207	
914	434	419	205	204	208	
915	434	419	204	208	207	
916	434	433	459	462	209	
917	434	433	459	201	209	
918	434	433	462	209	207	
919	434	438	461	462	210	
920	434	438	461	206	210	
921	434	438	462	210	208	
922	434	459	461	462	211	
923	434	459	461	198	211	
924	434	459	462	211	209	
925	434	459	196	198	211	
926	434	459	196	211	201	
927	434	459	211	201	209	
928	434	461	462	211	210	
929	434	461	198	211	197	
930	434	461	211	197	206	
931	434	461	211	206	210	
932	434	462	211	209	207	
933	434	462	211	210	208	
934	434	462	211	208	207	
935	392	393	398	435	212	
936	392	395	398	436	213	
937	392	398	435	436	215	
938	392	398	435	212	215	
939	392	398	436	213	215	
940	392	413	435	436	217	
941	392	435	436	215	217	
942	392	436	213	215	217	
943	413	432	436	454	218	
944	413	432	454	181	218	
945	413	435	436	454	219	
946	413	435	436	217	219	
947	413	436	454	218	219	
948	432	414	433	457	222	
949	432	414	436	457	223	
950	432	414	457	223	222	
951	432	433	459	457	224	
952	432	433	459	200	224	
953	432	433	457	224	222	
954	432	436	454	457	225	
955	432	436	454	218	225	
956	432	436	457	223	225	
957	432	459	454	457	226	
958	432	459	454	183	226	
959	432	459	457	226	224	
960	432	459	182	183	226	
961	432	459	182	226	200	
962	432	459	226	200	224	
963	432	454	457	225	226	
964	432	454	183	181	226	
965	432	454	181	218	226	
966	432	454	218	225	226	
967	432	457	223	225	226	
968	432	457	223	226	222	
969	432	457	226	224	222	
970	395	398	400	437	227	
971	395	398	436	437	228	
972	395	398	436	213	228	
973	395	398	437	228	227	
974	395	414	436	437	231	
975	395	436	437	228	231	
976	395	436	213	228	231	
977	395	437	228	227	231	
978	414	433	437	457	232	
979	414	433	457	222	232	
980	414	436	437	457	233	
981	414	436	437	231	233	
982	414	436	457	223	233	
983	414	437	457	232	233	
984	433	419	437	462	235	
985	433	419	462	235	207	
986	433	419	235	204	207	
987	433	437	457	462	236	
988	433	437	457	232	236	
989	433	437	462	235	236	
990	433	459	457	462	237	
991	433	459	457	224	237	
992	433	459	462	209	237	
993	433	459	200	201	237	
994	433	459	200	224	237	
995	433	459	201	209	237	
996	433	457	462	236	237	
997	433	457	224	222	237	
998	433	457	222	232	237	
999	433	457	232	236	237	
1000	433	462	209	237	207	
1001	433	462	235	236	237	
1002	433	462	235	237	207	
1003	177	69	100	175	173	
1004	177	69	100	176	174	
1005	177	69	100	173	174	
1006	177	100	175	173	459	
1007	177	100	176	174	459	
1008	177	100	173	174	459	
1009	184	69	100	175	173	
1010	184	69	100	183	182	
1011	184	69	100	173	182	
1012	184	100	175	173	459	
1013	184	100	183	182	459	
1014	184	100	173	182	459	
1015	176	69	100	174	199	
1016	176	100	174	199	459	
1017	199	69	100	198	196	
1018	199	69	100	174	196	
1019	199	100	198	196	459	
1020	199	100	174	196	459	
1021	196	69	100	198	211	
1022	196	69	100	201	211	
1023	196	100	198	211	459	
1024	196	100	201	211	459	
1025	198	71	123	197	211	
1026	198	123	197	211	461	
1027	211	69	100	209	201	
1028	211	71	123	210	206	
1029	211	71	123	197	206	
1030	211	72	127	209	207	
1031	211	72	127	210	208	
1032	211	72	127	207	208	
1033	211	100	209	201	459	
1034	211	123	210	206	461	
1035	211	123	197	206	461	
1036	211	127	209	207	462	
1037	211	127	210	208	462	
1038	211	127	207	208	462	
1039	69	100	182	183	226	
1040	69	100	182	200	226	
1041	69	100	200	201	237	
1042	69	100	200	224	226	
1043	69	100	200	224	237	
1044	69	100	201	209	237	
1045	100	182	183	226	459	
1046	100	182	200	226	459	
1047	100	200	201	237	459	
1048	100	200	224	226	459	
1049	100	200	224	237	459	
1050	100	201	209	237	459	
1051	183	64	101	181	226	
1052	183	101	181	226	454	
1053	181	64	101	218	226	
1054	181	101	218	226	454	
1055	218	46	64	219	239	
1056	218	46	64	225	239	
1057	218	46	131	219	239	
1058	218	46	131	225	239	
1059	218	64	101	219	239	
1060	218	64	101	225	226	
1061	218	64	101	225	239	
1062	218	131	219	239	436	
1063	218	131	225	239	436	
1064	218	101	219	239	454	
1065	218	101	225	226	454	
1066	218	101	225	239	454	
